Open,High,Low,Close,Adj Close,Volume
3380.050048828125,3394.0,3380.050048828125,3389.60009765625,3389.60009765625,267009
3388.0,3397.0400390625,3386.205078125,3393.139892578125,3393.139892578125,152328
3393.8349609375,3407.0,3393.830078125,3404.56005859375,3404.56005859375,154515
3404.969970703125,3412.60009765625,3403.1201171875,3411.000244140625,3411.000244140625,87808
3410.5048828125,3410.8701171875,3403.47998046875,3407.93994140625,3407.93994140625,64937
3407.860107421875,3416.0,3407.860107421875,3414.47998046875,3414.47998046875,90049
3413.989990234375,3417.14990234375,3410.1201171875,3410.2900390625,3410.2900390625,73144
3410.594970703125,3412.3349609375,3404.64990234375,3411.75390625,3411.75390625,75995
3411.090087890625,3413.8701171875,3405.2099609375,3406.074951171875,3406.074951171875,50484
3404.969970703125,3415.0,3404.9599609375,3414.36376953125,3414.36376953125,60891
3414.116455078125,3414.116455078125,3406.77001953125,3409.590087890625,3409.590087890625,45294
3410.64990234375,3412.6201171875,3408.1298828125,3409.919921875,3409.919921875,26093
3410.6298828125,3415.5,3410.6298828125,3414.0,3414.0,49691
3414.0,3416.0,3408.330078125,3410.43994140625,3410.43994140625,48949
3410.3212890625,3416.241943359375,3410.3212890625,3415.320068359375,3415.320068359375,38357
3415.510009765625,3426.139892578125,3414.6201171875,3425.5048828125,3425.5048828125,107095
3426.25,3427.5048828125,3420.64990234375,3423.89990234375,3423.89990234375,90124
3423.909912109375,3426.0,3420.969970703125,3424.919921875,3424.919921875,51374
3424.219970703125,3426.635009765625,3419.239990234375,3422.610107421875,3422.610107421875,68138
3422.4462890625,3425.989990234375,3421.0,3423.0,3423.0,33810
3423.590087890625,3428.9599609375,3421.860107421875,3421.860107421875,3421.860107421875,73294
3423.27001953125,3427.615478515625,3422.010009765625,3427.014892578125,3427.014892578125,56117
3427.5,3427.55126953125,3419.969970703125,3420.760009765625,3420.760009765625,57587
3421.320068359375,3424.60009765625,3419.945068359375,3423.080078125,3423.080078125,53487
3423.010009765625,3426.0,3420.3046875,3424.1298828125,3424.1298828125,83870
3424.949951171875,3425.588623046875,3414.60009765625,3415.989990234375,3415.989990234375,240457
3402.010009765625,3409.139892578125,3393.39990234375,3407.43994140625,3407.43994140625,247322
3407.5,3407.5,3398.0,3403.31005859375,3403.31005859375,103180
3405.489990234375,3412.0,3401.10498046875,3401.239990234375,3401.239990234375,124108
3401.2451171875,3408.0,3400.590087890625,3403.287109375,3403.287109375,63516
3403.1298828125,3405.25,3400.530029296875,3400.955078125,3400.955078125,60403
3401.3798828125,3401.3798828125,3394.0,3395.360107421875,3395.360107421875,90374
3394.719970703125,3401.679931640625,3394.2099609375,3399.60498046875,3399.60498046875,59601
3398.0,3401.72998046875,3394.375,3395.0,3395.0,36417
3395.0,3400.25,3393.7099609375,3396.610107421875,3396.610107421875,47825
3397.469970703125,3406.0,3397.02783203125,3404.56005859375,3404.56005859375,40949
3405.02001953125,3409.35009765625,3402.9951171875,3407.5,3407.5,61780
3407.578125,3411.56884765625,3406.18994140625,3410.34375,3410.34375,51407
3410.989990234375,3412.6201171875,3406.728271484375,3411.10009765625,3411.10009765625,41143
3411.683837890625,3418.199951171875,3411.030029296875,3414.969970703125,3414.969970703125,59769
3414.1455078125,3414.85009765625,3410.332275390625,3412.889892578125,3412.889892578125,44008
3412.31005859375,3413.8798828125,3410.179931640625,3413.8798828125,3413.8798828125,24181
3413.610107421875,3413.610107421875,3402.99609375,3408.280029296875,3408.280029296875,50095
3408.510009765625,3408.510009765625,3400.02001953125,3400.5,3400.5,42841
3400.590087890625,3405.139892578125,3400.260009765625,3403.679931640625,3403.679931640625,41459
3404.429931640625,3407.0,3402.489990234375,3404.0,3404.0,40092
3404.400390625,3405.530029296875,3399.010009765625,3399.2099609375,3399.2099609375,62578
3399.39990234375,3407.780029296875,3397.02001953125,3407.4599609375,3407.4599609375,58284
3407.5,3408.60009765625,3401.010009765625,3403.219970703125,3403.219970703125,58371
3403.68994140625,3410.699951171875,3403.31005859375,3408.449951171875,3408.449951171875,62871
3408.889892578125,3422.8701171875,3408.701904296875,3422.85498046875,3422.85498046875,113052
3422.47998046875,3429.260009765625,3421.679931640625,3426.56298828125,3426.56298828125,217783
3371.5,3381.559814453125,3349.0,3350.0,3350.0,679958
3348.0,3360.280029296875,3340.0,3351.0,3351.0,257234
3349.419921875,3352.800048828125,3339.610107421875,3343.364990234375,3343.364990234375,244981
3343.340087890625,3357.39990234375,3342.659912109375,3357.39990234375,3357.39990234375,177004
3357.5234375,3359.590087890625,3348.416748046875,3353.679931640625,3353.679931640625,141813
3353.76220703125,3363.18994140625,3350.409912109375,3351.35009765625,3351.35009765625,149246
3351.77001953125,3373.97998046875,3351.0,3371.75,3371.75,139489
3372.199951171875,3377.360107421875,3367.340087890625,3369.18994140625,3369.18994140625,109494
3369.320068359375,3375.139892578125,3367.27001953125,3368.35009765625,3368.35009765625,87703
3368.22998046875,3378.0,3366.22998046875,3375.7099609375,3375.7099609375,94276
