Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
0,22,1.002921243,0.476473648,-4.705270334,29.21243281,3.804752683,2.217756029,100.4914867,99.92978761,100.0175531,100.4388275,168.3742967,100.0526593,99.80691592,99.85957522,100,100,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
0,23,0.999824715,0.472507179,-5.498564297,-1.752848379,3.475964909,1.872370266,100.0350447,99.84229893,100.0175223,99.94743298,99.46595461,100.2628351,99.96495532,100.2453128,100,100,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,1,0.99906471,0.481963226,-3.60735486,-9.352896475,2.16605823,1.579778831,100.0175285,99.84224365,100,99.85977213,92.57075472,100.0525855,99.8948291,99.92988606,100,100,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
0,2,1.000058689,0.493902891,-1.219421825,0.586888902,0.103563281,1.056338028,100.0704225,99.91197183,100,100,79.00113507,100.3169014,99.9471831,100.2816901,100,100,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,8,1.000524567,0.49946444,-0.107112015,5.24567232,0.836734791,0.672841664,100.1224204,99.91255684,100.0174886,100.0699545,161.3197613,100.0699545,99.82511368,99.87757957,100,100,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
0,9,0.998660298,0.489948227,-2.010354687,-13.39701771,2.012282501,0.498687664,100.034904,99.58115183,100,99.7382199,151.1938703,100.069808,99.79057592,99.86038394,100,100,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
1,21,1.00248154,0.488105932,-2.378813691,24.81539765,0.014948298,0.29523637,100.4363636,99.96363636,100,100.3818182,25.26696786,100.7636364,99.92727273,100.4363636,100,100,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,22,1.003196237,0.47424309,-5.1513819,31.96236883,1.449607574,0.784490532,100.616277,99.92749683,100.0181258,100.5075222,123.8215276,100.090629,99.96374841,100.0543774,100,100,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1,23,1.00060183,0.47505084,-4.989831924,6.018295619,2.758759033,0.824612053,100.2529359,99.96386631,99.98193315,100.1264679,77.91633146,100.2168022,99.90966576,100.1987353,100,100,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,1,1.000782944,0.485674231,-2.865153836,7.829438689,3.156198153,0.868387796,100.1807991,100,100.0180799,100.1446393,39.31366647,100.2892786,99.89152052,100.2711987,100,100,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,1.000300933,0.497137327,-0.572534506,3.00932892,3.189945689,0.983754513,100.1083619,99.96387936,100,100.054181,72.80405405,100.0722413,99.90969839,100.0361206,100,100,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1,3,0.999700114,0.48571486,-2.857028014,-2.998860433,3.255408946,1.382289417,100.1620162,99.9819982,100,100.0180018,70.18469657,100.0720072,99.6759676,99.6759676,100,100,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1,5,0.999642026,0.504438862,0.887772304,-3.579738679,3.921683526,2.191584602,100.2148997,99.94627507,100,100.0179083,80.70017953,100.0716332,99.8030086,99.83882521,100,100,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
0,6,1.000656599,0.495500121,-0.899975701,6.565988181,4.076710711,2.396206156,100.1253582,99.91045845,99.98209169,100.0716332,190.5839416,100.1432665,99.96418338,100.0179083,100,100,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1,7,0.99922402,0.498750928,-0.249814317,-7.759804214,3.512599665,2.188172043,100.0358038,99.89258861,99.9820981,99.89258861,183.3333333,100.1074114,99.9820981,100.0537057,100,100,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1,8,1.000596766,0.491444447,-1.711110697,5.967655308,2.385657886,2.299159062,100.179051,99.87466428,99.9820949,100.0716204,213.3306805,100.0537153,99.80304387,99.85675918,100,100,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
1,10,1.001191256,0.506841907,1.368381388,11.9125618,2.321705206,2.28627521,100.3577818,99.98211091,100,100.2325581,71.98385128,100.411449,99.94633274,100.0894454,100,100,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
0,11,1.000594318,0.499541449,-0.091710204,5.943183169,2.667401248,2.293300071,100.2498216,99.9821556,100.0178444,100.1427552,100.7637752,100.0713776,99.83940043,99.9821556,100,100,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0
0,12,1.000711997,0.51246042,2.492084084,7.11997152,3.155935312,2.310565635,100.2315639,99.98218739,100,100.1425009,133.3487512,100.0356252,99.87531172,99.94656217,100,100,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,13,1.00438181,0.489080429,-2.18391414,43.81809569,3.717782627,2.670675628,100.9264208,99.96436843,99.98218422,100.7304472,279.763004,100.2672368,99.89310529,100.1603421,100,100,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
0,14,1.000118364,0.489063346,-2.187330722,1.183642067,2.498631048,2.069944967,100.3198863,99.96445708,100,100.1066288,135.1365592,100.2488004,99.87559979,100.1777146,100,100,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0
1,16,0.999295651,0.466045264,-6.790947183,-7.043493573,0.963678107,2.177973568,100.493566,99.84135378,99.98237264,100.0352547,86.04084821,100.0705094,99.40066984,99.4182972,100,100,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
1,18,0.999123115,0.478814366,-4.23712674,-8.768853034,1.052708709,2.346849219,100.1578394,99.84216065,100,99.91231147,60.9644731,100.1753771,99.75447212,99.77200982,100,100,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
