Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
1,18,1.0009029,0.515514242,3.102848316,9.028995976,1.244585113,-0.497177762,100.2788104,99.94578686,99.99225527,100.1626394,55.67269076,100.1781289,99.8605948,99.9070632,100,100,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
0,19,0.999108644,0.447993092,-10.40138159,-8.913563898,1.723662757,-0.787642426,100,99.55752212,100,99.7635032,120.1609523,100.3967043,99.88556607,100.3890754,100,100,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1
0,19,1.001274275,0.505897671,1.179534166,12.74274938,2.653578489,-0.641417227,100.1529403,99.89294181,100.007647,100.1452933,43.63750523,100.2370574,99.79353063,100.2370574,100,100,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,21,0.999693792,0.469883663,-6.023267389,-3.062083748,3.42569985,-0.954897006,100.0305951,99.71699556,100,99.88526847,38.51347278,100.397736,99.91586355,100.1070828,100,100,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1
0,21,1.000842009,0.500705336,0.141067236,8.420085732,3.58819005,-0.831357553,100.1454935,99.96171223,100.0076576,100.1225209,42.41665362,100.1454935,99.83153381,100.1148633,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,22,1.000535127,0.5159715,3.194299962,5.351272839,3.395718362,-0.753361858,100.1223709,100,100.0152964,100.0994264,70.92250923,100.0229446,99.83938815,99.88527725,100,100,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,22,1.000662167,0.497924593,-0.415081365,6.621673246,3.089712191,-0.684126136,100.0840465,99.91595355,100.0076406,100.0687653,59.05306972,100.0229218,99.90067237,99.91595355,100,100,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,1.000203837,0.503129977,0.625995442,2.03837236,2.21508938,-0.802445548,100.0764584,99.98470831,100.0152917,100.0458751,84.2519685,100.0611668,99.93883324,99.95412493,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,10,0.997190007,0.506998794,1.399758754,-28.09993358,1.95878405,-0.942207193,99.99234948,99.50271594,99.99234948,99.54861908,200.9219858,100.1989136,99.9693979,100.1224084,100,100,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
0,11,0.998949095,0.509113071,1.822614272,-10.50904803,5.496205945,-1.003002078,100.0461184,99.82321291,100.0076864,99.85395849,112.0564344,100.2075327,99.93850884,100.0153728,100,100,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1
1,12,0.999180475,0.503867515,0.773502907,-8.195251876,6.58633667,-0.808150711,100.2537486,99.9846213,100.0076894,100,86.55234657,100.0538255,99.81545559,99.90003845,100,100,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,12,0.999692497,0.509096333,1.819266543,-3.07503075,6.488977504,-0.815902799,100.130719,99.9538639,99.9846213,99.99231065,83.15954119,100.2537486,99.9846213,100.0076894,100,100,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1,14,1.000665523,0.517456142,3.491228476,6.655233317,5.412423404,-0.460440488,100.1690227,99.97695144,100,100.1152428,105.5996473,100.0845114,99.8079287,99.88475722,100,100,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
0,16,0.996904264,0.506070514,1.214102863,-30.95735624,5.507055006,-1.6093471,100.0540374,99.17400031,100.0077196,99.4364675,149.3908549,100.4477382,99.83788791,100.3937008,100,100,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
