Open,High,Low,Close,Adj Close,Volume
3380.050048828125,3397.0400390625,3380.050048828125,3393.139892578125,3393.139892578125,419337
3393.8349609375,3412.60009765625,3393.830078125,3411.000244140625,3411.000244140625,242323
3410.5048828125,3416.0,3403.47998046875,3414.47998046875,3414.47998046875,154986
3413.989990234375,3417.14990234375,3404.64990234375,3411.75390625,3411.75390625,149139
3411.090087890625,3415.0,3404.9599609375,3414.36376953125,3414.36376953125,111375
3414.116455078125,3414.116455078125,3406.77001953125,3409.919921875,3409.919921875,71387
3410.6298828125,3416.0,3408.330078125,3410.43994140625,3410.43994140625,98640
3410.3212890625,3426.139892578125,3410.3212890625,3425.5048828125,3425.5048828125,145452
3426.25,3427.5048828125,3420.64990234375,3424.919921875,3424.919921875,141498
3424.219970703125,3426.635009765625,3419.239990234375,3423.0,3423.0,101948
3423.590087890625,3428.9599609375,3421.860107421875,3427.014892578125,3427.014892578125,129411
3427.5,3427.55126953125,3419.945068359375,3423.080078125,3423.080078125,111074
3423.010009765625,3426.0,3414.60009765625,3415.989990234375,3415.989990234375,324327
3402.010009765625,3409.139892578125,3393.39990234375,3403.31005859375,3403.31005859375,350502
3405.489990234375,3412.0,3400.590087890625,3403.287109375,3403.287109375,187624
3403.1298828125,3405.25,3394.0,3395.360107421875,3395.360107421875,150777
3394.719970703125,3401.72998046875,3394.2099609375,3395.0,3395.0,96018
3395.0,3406.0,3393.7099609375,3404.56005859375,3404.56005859375,88774
3405.02001953125,3411.56884765625,3402.9951171875,3410.34375,3410.34375,113187
3410.989990234375,3418.199951171875,3406.728271484375,3414.969970703125,3414.969970703125,100912
3414.1455078125,3414.85009765625,3410.179931640625,3413.8798828125,3413.8798828125,68189
3413.610107421875,3413.610107421875,3400.02001953125,3400.5,3400.5,92936
3400.590087890625,3407.0,3400.260009765625,3404.0,3404.0,81551
3404.400390625,3407.780029296875,3397.02001953125,3407.4599609375,3407.4599609375,120862
3407.5,3410.699951171875,3401.010009765625,3408.449951171875,3408.449951171875,121242
3408.889892578125,3429.260009765625,3408.701904296875,3426.56298828125,3426.56298828125,330835
3371.5,3381.559814453125,3340.0,3351.0,3351.0,937192
3349.419921875,3357.39990234375,3339.610107421875,3357.39990234375,3357.39990234375,421985
3357.5234375,3363.18994140625,3348.416748046875,3351.35009765625,3351.35009765625,291059
3351.77001953125,3377.360107421875,3351.0,3369.18994140625,3369.18994140625,248983
3369.320068359375,3378.0,3366.22998046875,3375.7099609375,3375.7099609375,181979
3375.744140625,3381.6201171875,3370.820068359375,3376.360107421875,3376.360107421875,124625
3375.659912109375,3376.239990234375,3366.110107421875,3367.64990234375,3367.64990234375,122862
3367.219970703125,3391.219970703125,3365.889892578125,3388.75,3388.75,182670
3388.77001953125,3393.0,3385.1298828125,3392.5,3392.5,122192
3393.75,3399.5263671875,3390.0,3397.280029296875,3397.280029296875,139966
3397.589599609375,3405.8798828125,3390.550048828125,3399.739013671875,3399.739013671875,167295
3400.402099609375,3415.570068359375,3400.402099609375,3410.0,3410.0,196028
3409.39990234375,3414.02001953125,3404.02490234375,3406.68994140625,3406.68994140625,262570
3357.7099609375,3369.18994140625,3333.530029296875,3348.455078125,3348.455078125,629624
3347.860107421875,3347.89990234375,3321.56005859375,3331.969970703125,3331.969970703125,385717
3330.239990234375,3335.6201171875,3321.10009765625,3322.580078125,3322.580078125,219207
3322.4599609375,3323.60009765625,3307.77001953125,3309.7900390625,3309.7900390625,273901
3309.591796875,3313.0,3295.610107421875,3309.675048828125,3309.675048828125,354031
3309.3916015625,3322.334716796875,3299.639892578125,3316.22998046875,3316.22998046875,257211
3315.010009765625,3315.389892578125,3290.10009765625,3296.2900390625,3296.2900390625,253861
3296.39501953125,3311.5390625,3293.679931640625,3308.1298828125,3308.1298828125,182871
3308.389892578125,3310.0,3301.5,3301.639892578125,3301.639892578125,125119
3302.10009765625,3319.2099609375,3296.409912109375,3319.2099609375,3319.2099609375,197912
3318.205078125,3327.0,3309.419921875,3322.107421875,3322.107421875,240940
3321.14990234375,3330.0,3314.239990234375,3314.614990234375,3314.614990234375,387784
3314.60498046875,3324.139892578125,3310.89990234375,3315.9599609375,3315.9599609375,486331
3322.110107421875,3344.550048828125,3317.864990234375,3337.64990234375,3337.64990234375,475189
3337.64990234375,3351.300048828125,3335.1201171875,3342.10009765625,3342.10009765625,203972
3343.360107421875,3347.969970703125,3329.0048828125,3342.919189453125,3342.919189453125,198005
3342.9951171875,3344.320068359375,3325.800048828125,3326.054931640625,3326.054931640625,124726
3326.699951171875,3328.679931640625,3317.489990234375,3323.2099609375,3323.2099609375,192108
3321.570068359375,3324.889892578125,3300.300048828125,3303.889892578125,3303.889892578125,113281
3303.4775390625,3313.989990234375,3299.010009765625,3309.5,3309.5,109965
3308.570068359375,3312.759765625,3301.625,3305.0,3305.0,73798
3304.06005859375,3309.0,3298.0,3308.409912109375,3308.409912109375,245164
3307.760009765625,3326.320068359375,3306.469970703125,3323.0,3323.0,140851
3323.389892578125,3330.9599609375,3320.39990234375,3327.074951171875,3327.074951171875,93336
3327.169921875,3329.215087890625,3316.22998046875,3321.0,3321.0,101306
3320.4599609375,3321.590087890625,3297.8701171875,3302.75,3302.75,292461
3316.0,3327.85009765625,3306.760009765625,3316.659912109375,3316.659912109375,335564
3316.669921875,3322.3701171875,3306.300048828125,3308.9375,3308.9375,156048
3310.070068359375,3310.820068359375,3299.2099609375,3300.489990234375,3300.489990234375,135661
3300.010009765625,3313.97998046875,3298.830078125,3311.25,3311.25,132047
